source_url,ta_location_id,restaurant_name,rating,total_review,address,street,house_number,postal_code,city,latitude,longitude,has_coordinates,photo_count,price_band,price_tier_level,cuisines,has_rating,has_review_count,low_review,has_address,has_reviews,has_hours,has_phone,has_website,has_email,website,phone,email,flags
https://www.tripadvisor.it/Restaurant_Review-g187849-d1008025-Reviews-Fioraio_Bianchi_Caffe-Milan_Lombardy.html,1008025,Fioraio Bianchi Caffe,3.3,480,"Via Montebello, 7, 20121 Milano Italia",Via Montebello,7,20121,Milano,45.4752937,9.1891046,1,169,€€-€€€,2,"['Italiana', 'Mediterranea']",1,1,0,1,1,1,1,1,1,fioraiobianchicaffe.it,+390229014390,info@fioraiobianchicaffe.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10083622-Reviews-Il_Posto_Giusto-Milan_Lombardy.html,10083622,Il Posto Giusto,4.0,17,"Via Ottaviano Fabrizio Mossotti 1 angolo via Nava, 20159 Milano Italia",Via Ottaviano Fabrizio Mossotti,1,20159,Milano,,,0,8,€,1,['Italiana'],1,1,0,1,1,0,1,1,1,ilpostogiustomilano.it,+390236637370,info@ilpostogiustomilano.it,"['no_hours', 'missing_coordinates']"
https://www.tripadvisor.it/Restaurant_Review-g187849-d10085331-Reviews-La_Cuccagna-Milan_Lombardy.html,10085331,La Cuccagna,3.8,19,"Via Giuseppe Ponzio 82, 20133 Milano Italia",Via Giuseppe Ponzio,82,20133,Milano,45.4823416,9.2301489,1,2,€,1,"['Italiana', 'Pizza']",1,1,0,1,1,0,1,0,0,,+39022360296,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10085348-Reviews-Brera_Milano-Milan_Lombardy.html,10085348,Brera Milano Marsala,3.0,52,"Via Marsala 2, 20121 Milano Italia",Via Marsala,2,20121,Milano,45.4783472,9.1880027,1,14,€,1,"['Italiana', 'Pizza']",1,1,0,1,1,0,1,1,1,breramilano.it,+390265560297,info@breramilano.it,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10086125-Reviews-Sfizio_by_Eataly-Milan_Lombardy.html,10086125,Sfizio,4.4,169,"Piazza Fontana 3 Starhotels Rosa Grand, 20122 Milano Italia",Piazza Fontana,3,20122,Milano,,,0,144,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,collezione.starhotels.com/it/i-nostri-hotel/rosa-grand-milano/ristorazione/sfizio,+390288311,rosa.mi@starhotels.it,['missing_coordinates']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10086331-Reviews-Grand_Lounge_Bar_by_Eataly-Milan_Lombardy.html,10086331,Grand Lounge & Bar,4.4,8,"Via Fontana 3, 20122 Milano Italia",Via Fontana,3,20122,Milano,45.4620617,9.2038555,1,13,€€€€,4,['Italiana'],1,1,1,1,1,1,1,1,1,starhotels.com/en/our-hotels/rosa-grand-milan/restaurant-and-bar/grand-lounge-and-bar.html,+390288311,rosa.mi@starhotels.it,['low_review']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10086847-Reviews-Alchimie-Milan_Lombardy.html,10086847,Alchimie,3.8,13,"Corso Europa 12, 20122 Milano Italia",Corso Europa,12,20122,Milano,45.4642616,9.1966092,1,15,€,1,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,0,facebook.com/alchimie.paola.borriello,+390276280646,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1009645-Reviews-Ristorante_Pizzeria_Sabatini-Milan_Lombardy.html,1009645,Ristorante Pizzeria Sabatini,3.7,1741,"Via Boscovich 54 ang.C.so Buenos Aires, 20129 Milano Italia",Via Boscovich,54,20129,Milano,,,0,618,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,0,ristorantesabatini.com,+390229402814,,['missing_coordinates']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10096538-Reviews-Dino_Cafe-Milan_Lombardy.html,10096538,Dino Cafè,3.8,72,"Piazza della Trivulziana, 5, 20126 Milano Italia",Piazza della Trivulziana,5,20126,Milano,45.5152024,9.2113814,1,29,€€-€€€,2,['Italiana'],1,1,0,1,1,1,1,1,1,dinocafe.eu,+39026433035,tberto78@yahoo.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1009774-Reviews-Parco_Sushi-Milan_Lombardy.html,1009774,Parco Sushi,3.5,326,"Corso Magenta 14, 20123 Milano Italia",Corso Magenta,14,20123,Milano,45.4658096,9.1793615,1,140,€€-€€€,2,"['Giapponese', 'Pesce']",1,1,0,1,1,1,1,1,0,parco-sushi-sashimi.it,+390272003520,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1010435-Reviews-Il_Montalcino-Milan_Lombardy.html,1010435,Il Montalcino,4.0,537,"Via Valenza 17, 20144 Milano Italia",Via Valenza,17,20144,Milano,45.4507668,9.1685135,1,288,€€-€€€,2,"['Italiana', 'Mediterranea']",1,1,0,1,1,1,1,1,1,ilmontalcino.it,+39028321926,ilmontalcino@tin.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10105228-Reviews-Burger_King-Milan_Lombardy.html,10105228,Burger King,1.6,67,"Piazzale Luigi Cadorna 16, 20123 Milano Italia",Piazzale Luigi Cadorna,16,20123,Milano,45.4685417,9.1756243,1,17,€,1,"['Americana', 'Fast food']",1,1,0,1,1,1,1,1,0,burgerking.it/ristoranti/lombardia/milano/burger-king-milano-83,+39028053860,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10107196-Reviews-Birreria_Stella-Milan_Lombardy.html,10107196,Birreria Stella,4.2,13,"Viale Argonne 9, 20133 Milano Italia",Viale Argonne,9,20133,Milano,45.4684747,9.2262116,1,5,€€-€€€,2,['Fast food'],1,1,0,1,1,0,1,1,0,facebook.com/141552939995183,+390270102349,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10109293-Reviews-La_Carrettiera-Milan_Lombardy.html,10109293,La Carrettiera,4.0,243,"Via Degli Imbriani, 30, 20158 Milano Italia",Via Degli Imbriani,30,20158,Milano,45.5000299,9.1683757,1,52,€,1,"['Italiana', 'Mediterranea']",1,1,0,1,1,1,1,0,1,,+390239310316,mauriziobahiano@hotmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10119696-Reviews-American_Bar-Milan_Lombardy.html,10119696,American Bar,4.0,1,"Via Daniele Manin 7 Hotel Manin, 20121 Milano Italia",Via Daniele Manin,7,20121,Milano,,,0,,,,[],1,1,1,1,1,0,1,1,1,hotelmanin.it/en/default.html,+39026596511,info@hotelmanin.it,"['low_review', 'no_hours', 'missing_coordinates']"
https://www.tripadvisor.it/Restaurant_Review-g187849-d1012004-Reviews-Dawali-Milan_Lombardy.html,1012004,Dawali,4.3,985,"Via Corrado II Il Salico 10, 20141 Milano Italia",Via Corrado II Il Salico,10,20141,Milano,45.4411713,9.1902314,1,311,€€-€€€,2,"['Libanese', 'Mediterranea']",1,1,0,1,1,1,1,1,1,dawali.it,+390284895668,info@dawali.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10120121-Reviews-Langosteria_Cafe-Milan_Lombardy.html,10120121,Langosteria Café,4.3,755,"Galleria del Corso 4, 20122 Milano Italia",Galleria del Corso,4,20122,Milano,45.4647361,9.1948174,1,642,€€€€,4,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,0,langosteria.com/en/langosteria-cafe,+390276018167,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1012079-Reviews-Zio_Pesce_Navigli-Milan_Lombardy.html,1012079,Zio Pesce Navigli,3.9,1358,"Via Cicco Simonetta 8, 20123 Milano Italia",Via Cicco Simonetta,8,20123,Milano,45.4571778,9.1768453,1,409,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,ziopesce.com/home-pescherie-verticale/contattaci,+390258109145,info@ziopesce.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1012083-Reviews-Ristorante_Novecento-Milan_Lombardy.html,1012083,Ristorante Novecento,3.8,654,"Via Carlo Ravizza 13, 20149 Milano Italia",Via Carlo Ravizza,13,20149,Milano,45.4685094,9.1509018,1,140,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,1,novecentoravizza.it,+390248007166,novecento.ravizza@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1012286-Reviews-Lo_Stacco-Milan_Lombardy.html,1012286,Lo Stacco Milano,3.5,285,"Via Noto, 8 Angolo via Ripamonti, 20141 Milano Italia",Via Noto,8,20141,Milano,,,0,239,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,lostaccomilano.com,+390237052223,info@lo-stacco.it,['missing_coordinates']
https://www.tripadvisor.it/Restaurant_Review-g187849-d1013979-Reviews-Ristorante_da_Gaspare-Milan_Lombardy.html,1013979,Ristorante da Gaspare,3.6,497,"Via Carlo Ravizza 19, 20149 Milano Italia",Via Carlo Ravizza,19,20149,Milano,45.4687334,9.1506043,1,244,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,ristorantedagaspare.com,+390248006409,info@ristorantedagaspare.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1014472-Reviews-Horse_Cafe-Milan_Lombardy.html,1014472,Horse Cafe,4.3,254,"Viale Monte Nero 21, 20135 Milano Italia",Viale Monte Nero,21,20135,Milano,45.455446,9.2042238,1,85,€€-€€€,2,['Pesce'],1,1,0,1,1,1,1,1,0,facebook.com/HorseCafeRestaurantBarDiBellottiCarlo,+390255012069,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10145438-Reviews-Pizza_Vuoi-Milan_Lombardy.html,10145438,Pizza Vuoi,4.2,19,"Via Antonio Tantardini, 8, 20136 Milano Italia",Via Antonio Tantardini,8,20136,Milano,45.4463176,9.1802645,1,18,€,1,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,1,pizzaadomiciliomilano.it,+390258118940,pizzavuoi@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10146032-Reviews-Ristorante_Pizzeria_Il_Veliero_Viale_Romagna_59-Milan_Lombardy.html,10146032,"Ristorante Pizzeria Il Veliero Viale Romagna, 59",4.4,33,"Viale Romagna 59, 20133 Milano Italia",Viale Romagna,59,20133,Milano,45.477874,9.2233778,1,15,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,1,ilvelieropizzeriaristorante.com,+390223951050,tawadrous.mariam@ymail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10147693-Reviews-Istanbul_Murillo-Milan_Lombardy.html,10147693,Istanbul Murillo,3.6,5,"Viale Murillo 33 Bande Nere, 20149 Milano Italia",Viale Murillo,33,20149,Milano,,,0,,,,['Mediorientale'],1,1,1,1,1,0,0,0,0,,,,"['low_review', 'no_hours', 'missing_coordinates']"
https://www.tripadvisor.it/Restaurant_Review-g187849-d10147777-Reviews-Il_Capriccio-Milan_Lombardy.html,10147777,Il Capriccio,4.1,16,"Viale Andrea Doria 22, 20124 Milano Italia",Viale Andrea Doria,22,20124,Milano,45.4854126,9.2116122,1,19,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,0,1,1,0,doriagrandhotel.it/it/food-beverage/ristorante-il-capriccio,+390267411411,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10151938-Reviews-Restaurant_Haru-Milan_Lombardy.html,10151938,Restaurant Haru,3.3,175,"Corso Sempione 33, 20145 Milano Italia",Corso Sempione,33,20145,Milano,45.4799485,9.1660145,1,74,€€-€€€,2,"['Cinese', 'Giapponese']",1,1,0,1,1,1,1,1,1,harurestaurant.it,+390236643790,restaurantharu33@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d1015487-Reviews-Llevataps-Milan_Lombardy.html,1015487,Llevataps,3.7,531,"Via Ariberto, 31, 20123 Milano Italia",Via Ariberto,31,20123,Milano,45.459733,9.1717681,1,208,€€-€€€,2,"['Pesce', 'Mediterranea']",1,1,0,1,1,1,1,1,1,llevataps.it,+390258101105,info@llevataps.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10156016-Reviews-Tondo_Cafe-Milan_Lombardy.html,10156016,Tondo Cafè,4.8,22,"Via Monte Cengio 6/A, 20138 Milano Italia",Via Monte Cengio,6/A,20138,Milano,45.4303187,9.2472445,1,11,€,1,['Italiana'],1,1,0,1,1,1,1,1,1,tondocafe.altervista.org,+390239981397,tondoxx@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10160326-Reviews-EAT_Restaurant-Milan_Lombardy.html,10160326,EAT Restaurant,4.0,41,"Via Quadronno, 29, 20122 Milano Italia",Via Quadronno,29,20122,Milano,45.4542329,9.1947938,1,55,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,0,facebook.com/103924326676524,+390258395273,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10162051-Reviews-Amsterdam_Chips-Milan_Lombardy.html,10162051,Amsterdam Chips,2.1,38,"Via Vigevano, 45, 20144 Milano Italia",Via Vigevano,45,20144,Milano,45.4531086,9.1704103,1,5,€,1,['Europea'],1,1,0,1,1,0,0,1,1,amsterdamchips.com,,info@amsterdamchips.com,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10168182-Reviews-Mugs_Co_Cozy_Cafe_Bakery-Milan_Lombardy.html,10168182,Mugs & Co Cozy Cafe & Bakery,4.2,113,"Via Emilio Morosini 4, 20135 Milano Italia",Via Emilio Morosini,4,20135,Milano,45.4615841,9.2111592,1,54,€,1,"['Italiana', 'Caffetteria']",1,1,0,1,1,1,1,1,0,mugsandco.eu,+390287383354,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10173029-Reviews-PanEVO_Restaurant-Milan_Lombardy.html,10173029,PanEVO Restaurant,4.0,241,"Piazza della Repubblica 20 The Westin Palace, 20124 Milano Italia",Piazza della Repubblica,20,20124,Milano,,,0,266,€€€€,4,['Italiana'],1,1,0,1,1,1,1,1,1,panevorestaurant.com,+393318882279,panevorestaurant@westin.com,['missing_coordinates']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10173779-Reviews-VIVECA-Milan_Lombardy.html,10173779,VIVECA,3.7,483,"Via Alessandro Tadino, 9, 20124 Milano Italia",Via Alessandro Tadino,9,20124,Milano,45.4768573,9.2055397,1,355,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,0,viveca.it,+390220404914,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10174062-Reviews-Al_Noor_2_Rosticceria_Indiana-Milan_Lombardy.html,10174062,Al Noor 2 Rosticceria Indiana,3.8,48,"Via Edoardo Bassini 47, 20133 Milano Italia",Via Edoardo Bassini,47,20133,Milano,45.4814161,9.2364273,1,7,€,1,['Indiana'],1,1,0,1,1,1,1,1,0,al-noor-2-rosticceria-indiana.it,+390236750553,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10174704-Reviews-Babagel-Milan_Lombardy.html,10174704,Babagel,4.1,23,"Via Padova 228, 20132 Milano Italia",Via Padova,228,20132,Milano,45.5041274,9.2406659,1,1,€,1,[],1,1,0,1,1,0,1,0,0,,+39022562185,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10182271-Reviews-Gesto_Milano-Milan_Lombardy.html,10182271,Gesto Milano,4.0,551,"Via Giuseppe Sirtori 15, 20129 Milano Italia",Via Giuseppe Sirtori,15,20129,Milano,45.4736348,9.2077747,1,470,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,gestomilano.it,+3902201006,info@gestofailtuo.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10185679-Reviews-Leccentrico-Milan_Lombardy.html,10185679,Leccentrico,3.6,65,"Via Festa del Perdono 14, 20122 Milano Italia",Via Festa del Perdono,14,20122,Milano,45.4606229,9.1938486,1,28,€,1,"['Italiana', 'Mediterranea']",1,1,0,1,1,0,1,1,0,facebook.com/Leccentrico-Gusto-Salentino-Milano-1697099430538512,+393283369115,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d1018679-Reviews-El_Tombon_de_San_Marc-Milan_Lombardy.html,1018679,El Tombon de San Marc,3.5,270,"Via San Marco 20, 20121 Milano Italia",Via San Marco,20,20121,Milano,45.4754674,9.1885803,1,127,€€-€€€,2,"['Italiana', 'Mediterranea']",1,1,0,1,1,1,1,1,1,eltombon.it,+390254077683,info@eltombon.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10188822-Reviews-The_Rowing_Club-Milan_Lombardy.html,10188822,The Rowing Club,4.3,64,"Alzaia Naviglio Grande 146, 20144 Milano Italia",Alzaia Naviglio Grande,146,20144,Milano,45.4474862,9.153438,1,71,€€-€€€,2,"['Italiana', 'Pesce']",1,1,0,1,1,1,1,1,1,therowingclub.it,+390248951584,info@therowingclub.it,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10190820-Reviews-Vasiliki_Kouzina-Milan_Lombardy.html,10190820,Vasiliki Kouzina,3.4,336,"Via Clusone 6, 20135 Milano Italia",Via Clusone,6,20135,Milano,45.4579118,9.206671,1,168,€€-€€€,2,"['Pesce', 'Mediterranea']",1,1,0,1,1,1,1,1,1,vasiliki.world/it,+390294381405,vasiliki@vasilikikouzina.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10195857-Reviews-La_Darsena-Milan_Lombardy.html,10195857,La Darsena,4.4,104,"Via Gentilino 11, 20136 Milano Italia",Via Gentilino,11,20136,Milano,45.4491196,9.1814841,1,119,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,1,1,1,1,facebook.com/La-Darsena-252766761723002,+390258111676,magdy.magdy.mikhaeil22@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10200824-Reviews-Monza_237-Milan_Lombardy.html,10200824,Monza 237,2.9,92,"Viale Monza, 237, 20126 Milano Italia",Viale Monza,237,20126,Milano,45.5097199,9.2236231,1,53,€€-€€€,2,"['Italiana', 'Pizza']",1,1,0,1,1,0,1,0,0,,+390236527908,,['no_hours']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10205573-Reviews-Noodle_Soup-Milan_Lombardy.html,10205573,Noodle Soup,4.0,52,"Via Paolo Sarpi 21, 20154 Milano Italia",Via Paolo Sarpi,21,20154,Milano,45.4813403,9.1767088,1,67,€,1,"['Cinese', 'Asiatica']",1,1,0,1,1,1,1,0,0,,+390236699261,,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10209513-Reviews-Yang_Sushi_Fusion-Milan_Lombardy.html,10209513,Yang Sushi & Fusion,4.3,732,"Via Gerolamo Cardano, 8, 20124 Milano Italia",Via Gerolamo Cardano,8,20124,Milano,45.4855024,9.197834,1,796,€€-€€€,2,"['Giapponese', 'Pesce']",1,1,0,1,1,1,1,1,1,thefork.it/ristorante/yang-sushi-and-fusion-r209757,+390236564212,yangsushimilano@gmail.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10210835-Reviews-Hosteria_della_Musica_Brera-Milan_Lombardy.html,10210835,Hosteria della Musica Brera,4.0,1448,"Vicolo Fiori 2, 20121 Milano Italia",Vicolo Fiori,2,20121,Milano,45.4721542,9.1856596,1,741,€€-€€€,2,['Italiana'],1,1,0,1,1,1,1,1,1,hosteriadellamusica.com,+390239661149,brera@hosteriadellamusica.com,[]
https://www.tripadvisor.it/Restaurant_Review-g187849-d10218239-Reviews-Portello_Caffe_Milano_Piazza_Portello-Milan_Lombardy.html,10218239,Portello Caffe Milano Piazza Portello,2.7,95,"Via Grosotto In front of C.C. Iper Portello, 20149 Milano Italia",Via Grosotto In front of C.C. Iper Portello,,20149,Milano,,,0,32,€,1,['Caffetteria'],1,1,0,1,1,1,1,1,1,it-it.facebook.com/portellocaffe,+390383813796,portello.m@risto.it,['missing_coordinates']
https://www.tripadvisor.it/Restaurant_Review-g187849-d10218247-Reviews-La_Birreria_Italiana_Milano_Darsena-Milan_Lombardy.html,10218247,La Birreria Italiana Milano Darsena,3.4,326,"Piazzale Cantore 4 Zona darsena, 20100 Milano Italia",Piazzale Cantore,4,20100,Milano,,,0,82,€,1,"['Italiana', 'Americana']",1,1,0,1,1,1,1,1,1,labirreriaitaliana.it/milano,+390258102209,info@labirreriaitaliana.it,['missing_coordinates']
