_id,source,google_id,source_id,is_chain,chain_brand,chain_hardening,google_name,source_name,google_street,source_street,google_postal_code,source_postal_code,google_phone,source_phone,google_website,source_website,score,dmin,dmax,label,block_source,fast_path,name_sim,geo_dist_m,geo_score,street_sim,phone_match,website_match,postal_code_match,cuisine_jaccard,human_label
ChIJ3WiTtUDBhkcRYJaY1mrkblU:836619,thefork,ChIJ3WiTtUDBhkcRYJaY1mrkblU,836619,False,,[],Bomaki Sempione - Sushi Bistrò,Bomaki Sempione - Milano,Corso Sempione,Corso Sempione,20154,20154,+390233603346,,bomaki.it,,0.9054054054054054,0.4,0.85,MATCH,geo,,0.8108108108108109,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ80UtFP7DhkcR80elQBw5En8:49133,thefork,ChIJ80UtFP7DhkcR80elQBw5En8,49133,False,,[],Ristorante da Giordano Il Bolognese,Da Giordano il Bolognese,Via Giovanni Battista Torti,Corso Genova,20123,20123,+390258100824,,dagiordanoilbolognese.it,,0.9009626318619356,0.4,0.85,MATCH,geo,,1.0,4.119317120311741,0.9917613657593766,0.358974358974359,0.0,0.0,1.0,0.0,MATCH
ChIJtZwviurHhkcR7s3xZTiK4G0:851387,thefork,ChIJtZwviurHhkcR7s3xZTiK4G0,851387,False,,[],SUSHI NIKKEI Duomo San Babila Milano - Restaurant Giapponese Nikkei,Sushi Nikkei,Via Colonnetta,C.so di Porta Vittoria,20122,20122,+390221103555,,sushinikkei.it,,0.9024300679283247,0.4,0.85,MATCH,geo,,1.0,20.337998197631336,0.9593240036047374,0.4444444444444444,0.0,0.0,1.0,0.0,MATCH
ChIJ3551NJfBhkcRI2pPrEqdg7g:687715,thefork,ChIJ3551NJfBhkcRI2pPrEqdg7g,687715,False,,[],Il Cairoli Bar & Restaurant,Il Cairoli Bar & Restaurant,Via Cusani,Via Cusani,20121,20121,+393386651230,,unaitalianhospitality.com/it/ristoranti/il-cairoli-bar-and-restaurant?cmp=gmb_il_cairoli_bar_restaurant_link,,0.9760933057966027,0.4,0.85,MATCH,geo,,1.0,34.152420290567484,0.931695159418865,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJJ2Eh4MjGhkcR_kx-OI2fdiM:4519,thefork,ChIJJ2Eh4MjGhkcR_kx-OI2fdiM,4519,False,,[],Ristorante Acanto,Acanto,Piazza della Repubblica,Piazza della Republica 17,20124,20124,+390262302026,,dorchestercollection.com/milan/hotel-principe-di-savoia/dining/acanto-restaurant?utm_source=google&utm_medium=hps_local_profile&utm_campaign=acanto&utm_content=milan_dining,,0.945865452583592,0.4,0.85,MATCH,geo,,1.0,59.477924880582854,0.8810441502388343,0.9166666666666667,0.0,0.0,1.0,0.0,MATCH
ChIJbXaPcADHhkcRhaGmNaUxqIs:849545,thefork,ChIJbXaPcADHhkcRhaGmNaUxqIs,849545,False,,[],La guardiola pizzeria,La Guardiola Pizzeria,Via Teodosio,Via Teodosio,20131,20131,+390239520398,,la-guardiola.eatbu.com,,0.9647613014192629,0.4,0.85,MATCH,geo,,1.0,50.34099797248156,0.8993180040550369,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJpRu6N8_HhkcRQGupW-vcI9g:849713,thefork,ChIJpRu6N8_HhkcRQGupW-vcI9g,849713,False,,[],Birreria Maltor,Birreria Maltor,Via Andrea Maffei,Via Andrea Maffei,20135,20135,+393896668457,,birreriamaltor.com,,1.0,0.4,0.85,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ9dsH1r3GhkcRMqy64xjYDjU:48331,thefork,ChIJ9dsH1r3GhkcRMqy64xjYDjU,48331,False,,[],Piccola Cucina,Piccola Cucina,Viale Piave,Viale Piave,20129,20129,+390276012860,,piccolacucina.it,,0.9832346829008529,0.4,0.85,MATCH,geo,,1.0,23.95045299878146,0.9520990940024371,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJuQ2-QDnBhkcRnnEzHutEvqI:712795,thefork,ChIJuQ2-QDnBhkcRnnEzHutEvqI,712795,False,,[],Brasita’s Milano,Brasita's Milano,Via Gallarate,Via Gallarate,20151,20151,+393516545385,,,,0.9954179763086609,0.4,0.85,MATCH,geo,,1.0,6.5457481304843625,0.9869085037390313,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJRx1ww4TGhkcRxKHwaAzZVVE:79154,thefork,ChIJRx1ww4TGhkcRxKHwaAzZVVE,79154,False,,[],Bistrot Jacopo,Da Jacopo,Corso Ventidue Marzo,Corso XXII Marzo,20135,20135,+390236558155,,dajacopo.com,,0.8722222222216691,0.4,0.85,MATCH,geo,,0.8,7.900885651219831e-10,0.9999999999984198,0.8148148148148148,0.0,0.0,1.0,0.0,MATCH
ChIJIWMFv7rHhkcRkoQvNdBKNeQ:751298,thefork,ChIJIWMFv7rHhkcRkoQvNdBKNeQ,751298,False,,[],Fradiavolo Pizzeria - Milano Premuda,Fradiavolo - Milano Premuda,Viale Premuda,Viale Premuda,20129,20129,+390240130253,,fradiavolopizzeria.com/milano/premuda,,0.9999999999994469,0.4,0.85,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ8Sqt70vBhkcRALHHHOyA6UM:849515,thefork,ChIJ8Sqt70vBhkcRALHHHOyA6UM,849515,False,,[],Osteria Popolare Pugliese,Osteria Popolare Pugliese,Via Valtellina,Via Valtellina,20159,20159,+393890326499,,osteriapopolarepugliese.com,,0.9677080000054845,0.4,0.85,MATCH,geo,,1.0,46.13142856359361,0.9077371428728128,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ6Qj4maDBhkcRCMHOItvOcY8:748133,thefork,ChIJ6Qj4maDBhkcRCMHOItvOcY8,748133,False,,[],Sakakura - Sarpi,Sakakura,Via Paolo Sarpi,Via Paolo Sarpi,20154,20154,+393314191215,,sakakura.it,,0.9796407928572913,0.4,0.85,MATCH,geo,,1.0,29.084581632441015,0.941830836735118,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJj-M6gRbBhkcR_f-75zAatSA:68725,thefork,ChIJj-M6gRbBhkcR_f-75zAatSA,68725,False,,[],Pietre Cavate,Pietre Cavate,Via Lodovico Castelvetro,Via Lodovico Castelvetro,20154,20154,+3902344704,,lepietrecavate.com,,0.9837494780475268,0.4,0.85,MATCH,geo,,1.0,23.215031360676015,0.9535699372786479,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJi4RMPADrhkcR8Y42JMeA4tQ:853228,thefork,ChIJi4RMPADrhkcR8Y42JMeA4tQ,853228,False,,[],Pirates Bay - Milano Merlata Bloom,Pirates' Bay - Milano Merlata Bloom,Via Gottlieb Wilhelm Daimler,Via Gottlieb Wilhelm Daimler,20151,20151,+390235985769,,piratesbayrestaurant.com,,0.9251931533146065,0.4,0.85,MATCH,geo,,1.0,106.86692383627641,0.7862661523274472,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJJwSLNPjBhkcRpuwFYrIcC18:688613,thefork,ChIJJwSLNPjBhkcRpuwFYrIcC18,688613,False,,[],Altriménti,Altrimenti,Via Monte Bianco,Via Monte Bianco,20149,20149,+390282778751,,altrimenti.eu,,0.9402363860243844,0.4,0.85,MATCH,geo,,0.9,13.9480199651651,0.9721039600696698,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJIQjE9CXHhkcRaN7IhrxIXoc:859491,thefork,ChIJIQjE9CXHhkcRaN7IhrxIXoc,859491,False,,[],Nori Noir Sushi,Nori Noir sushi,Viale Piave,Viale Piave,20129,20129,+393759407020,,instagram.com/norinoirsushi,,1.0,0.4,0.85,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJg4q4bNbBhkcRQnDzjaqXHA4:736925,thefork,ChIJg4q4bNbBhkcRQnDzjaqXHA4,736925,False,,[],Balticbar,Balticbar,Via Gorani,Via Gorani,20123,20123,+390249642084,,balticbar.it,,0.9805310259584419,0.4,0.85,MATCH,geo,,1.0,27.812820059368686,0.9443743598812626,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJCZGOmrTGhkcR2N-sRQ5qCMk:314301,thefork,ChIJCZGOmrTGhkcR2N-sRQ5qCMk,314301,False,,[],Bioesseri Milano Brera,Bioesserì Brera,Via Fatebenefratelli,Via Fatebenefratelli,20121,20121,+390289071052,,bioesseri.it,,0.8755891265478677,0.4,0.85,MATCH,geo,,0.7567567567567568,3.984645472158082,0.9920307090556838,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ4WvPNzjHhkcRBJzf-vAYAvM:813789,thefork,ChIJ4WvPNzjHhkcRBJzf-vAYAvM,813789,False,,[],Osteria delle Coppelle Milano,Salsamenteria delle Coppelle Milano,Via Solferino,Via Solferino,20121,20121,+390236584443,,osteriacoppellemilano.com,,0.9361299787658849,0.4,0.85,MATCH,geo,,0.875,1.9571731915929347,0.9960856536168141,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJCZhJoMHAhkcRwOc5PPmqPpU:265291,thefork,ChIJCZhJoMHAhkcRwOc5PPmqPpU,265291,False,,[],BioRiso & Cicoria,BioRiso,Via Vittorio Scialoia,Via Vittorio Scialoia,20161,20161,+39026461646,,bioriso.com,,0.9982251281243918,0.4,0.85,MATCH,geo,,1.0,2.535531250868792,0.9949289374982624,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJLeo-oNLFhkcRf4orACES0Ug:801388,thefork,ChIJLeo-oNLFhkcRf4orACES0Ug,801388,False,,[],Fratelli Torcinelli,Fratelli Torcinelli,Via Lodovico Muratori,Via Lodovico Muratori,20135,20135,+393755336156,,fratellitorcinelli.it,,1.0,0.4,0.85,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ7boSm9HHhkcR7DazdDixU9E:827527,thefork,ChIJ7boSm9HHhkcR7DazdDixU9E,827527,False,,[],Osteria Pugliese - Gatto Bianco | Milano,Osteria Pugliese Gatto Bianco,Via Friuli,Via Friuli,20135,20135,+393248894393,,osteriapugliese.it/osterie/osteria-pugliese-milano,,0.9786466340748746,0.4,0.85,MATCH,geo,,1.0,30.504808464464727,0.9389903830710705,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ2XH1ItHHhkcRfGHLciZHOMw:840771,thefork,ChIJ2XH1ItHHhkcRfGHLciZHOMw,840771,False,,[],Linfa da Visionnaire | Gluten-Free & Plant-Based,Linfa da Visionnaire,Piazza Cavour,Piazza Cavour,20121,20121,+393405813312,,linfamilano.com/linfa-da-visionnaire,,0.9863908983768938,0.4,0.85,MATCH,geo,,1.0,19.441573747294598,0.9611168525054108,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJq-YtU2LBhkcRT8oUSCTlNxY:62029,thefork,ChIJq-YtU2LBhkcRT8oUSCTlNxY,62029,False,,[],Fiori Di Mare,Fiore di Mare,Via Alberico Gentili,Via Alberico Gentili,20146,20146,+390243981660,,fioridimare.eu,,0.9531104332990719,0.4,0.85,MATCH,geo,,0.923076923076923,12.040040341985112,0.9759199193160297,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJy1ogAz7BhkcRD-ykB0gQxZw:410091,thefork,ChIJy1ogAz7BhkcRD-ykB0gQxZw,410091,False,,[],Ristorante La Foglia - Specialità carne & pesce,La Foglia - Ristorante Pesce e Carne,Via Giuseppe Mussi,Via Giuseppe Mussi,20154,20154,+393428046797,,ristorante-la-foglia.com,,0.9845400558666123,0.4,0.85,MATCH,geo,,0.9696969696969697,0.4406128312465107,0.999118774337507,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ853lKwDBhkcRKs2hM9p6CcQ:859662,thefork,ChIJ853lKwDBhkcRKs2hM9p6CcQ,859662,False,,[],Sea Signora Milano,Sea Signora Milano,Via Fiori Chiari,Via Fiori Chiari,20121,20121,+393452831086,,seasignorarest.com,,0.9774922379710989,0.4,0.85,MATCH,geo,,1.0,32.15394575557306,0.9356921084888539,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJw7Yk6yPEhkcRS6ya2xUA0Lk:856344,thefork,ChIJw7Yk6yPEhkcRS6ya2xUA0Lk,856344,False,,[],Mati Bistrot,Chù Bistrot,Via Lazzaro Papi,Via Lazzaro Papi,20135,20135,+390291661925,,,,0.8577122551432779,0.4,0.85,MATCH,geo,,0.7777777777777777,44.53804820801572,0.9109239035839686,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJRdbtXQDBhkcRsLk-ruEIt-8:860382,thefork,ChIJRdbtXQDBhkcRsLk-ruEIt-8,860382,False,,[],Da Nonna,Da Nonna - La Puglia a Milano,Via Mosè Bianchi,Piazzale Fratelli Zavattari,20149,20149,+393514473754,,danonnamilano.it,,0.8804223654978109,0.4,0.85,MATCH,geo,,1.0,16.340142312097324,0.9673197153758053,0.2790697674418605,0.0,0.0,1.0,0.0,MATCH
ChIJNThnWhXBhkcRKx_U3G9BzRw:62513,thefork,ChIJNThnWhXBhkcRKx_U3G9BzRw,62513,False,,[],La Taverna della Trisa,Taverna della Trisa,Via Francesco Ferrucci,Via Francesco Ferrucci,20145,20145,+3902341304,,tavernadellatrisa.it,,0.9852543777018858,0.4,0.85,MATCH,geo,,1.0,21.065174711591645,0.9578696505768167,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJQe_LcuPDhkcRgiHDsG2Uvxg:546851,thefork,ChIJQe_LcuPDhkcRgiHDsG2Uvxg,546851,False,,[],Cruditè Milano,Cruditè Milano,Via Eugenio Villoresi,Via Eugenio Villoresi,20143,20143,+393423974903,,cruditemilano.it,,1.0,0.4,0.85,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJZexKQpjEhkcRSKnOqLVEEOU:276339,thefork,ChIJZexKQpjEhkcRSKnOqLVEEOU,276339,False,,[],Antica Osteria Il Ronchettino,Antica Osteria il Ronchettino,Via Lelio Basso,Via Lelio Basso,20142,20141,+393425643955,,ronchettino.it,,0.999957769481734,0.4,0.85,MATCH,geo,,1.0,0.06032931180858142,0.9998793413763828,1.0,0.0,0.0,0.0,0.0,MATCH
ChIJhwRniQ7HhkcRSc98e1UxcR0:824675,thefork,ChIJhwRniQ7HhkcRSc98e1UxcR0,824675,False,,[],Ristorante Pizzeria Al Goloso,Ristorante AL GOLOSO,Via Privata Golfo degli Aranci,Via Privata Golfo degli Aranci,20128,20128,+390226300046,,algoloso.shoppingflash.it/algoloso,,0.9990141027750041,0.4,0.85,MATCH,geo,,1.0,1.40842460713684,0.9971831507857263,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ9ari-MnGhkcRD9EnrzMi9q8:619205,thefork,ChIJ9ari-MnGhkcRD9EnrzMi9q8,619205,False,,[],Le 5 Terre Ristorante di Pesce,Ristorante Le 5 Terre,Via Andrea Appiani,Via Andrea Appiani,20121,20121,+3902653034,,ristorantele5terre.com,,0.9945709200958079,0.4,0.85,MATCH,geo,,1.0,7.755828434560098,0.9844883431308799,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJLxFlkYz-hkcROZbliMRdaxk:838213,thefork,ChIJLxFlkYz-hkcROZbliMRdaxk,838213,False,,[],Il ristorantino della carne,Il Ristorantino della Carne,Via Andrea Solari,Via Andrea Solari,20144,20144,+393389866261,,ilristorantinodellacarne.it,,0.999999999999903,0.4,0.85,MATCH,geo,,1.0,1.3855391712650707e-10,0.9999999999997229,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJA6vyozHEhkcRrWuiJjWeiME:205821,thefork,ChIJA6vyozHEhkcRrWuiJjWeiME,205821,False,,[],Tijuana Cafe' 2.0,Tijuana Cafè,Via Tullo Massarani,Via Tullo Massarani,20139,20139,+3902534742,,tijuanacafe.info,,0.8898343691143089,0.4,0.85,MATCH,geo,,0.7857142857142857,4.318248204048479,0.9913635035919031,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJh1gDJZnGhkcRgNwm9eTCS7o:584083,thefork,ChIJh1gDJZnGhkcRgNwm9eTCS7o,584083,False,,[],"My Heart - Pizze, Hamburger e Piadine Gluten-Free e Lactose-Free",My Heart Gluten Free,Via Amatore Sciesa,Via Amatore Sciesa,20135,20135,+393280139167,,yumgo.it/menu/1CQUysH11j2dm32E5DcezS,,0.9944140173285578,0.4,0.85,MATCH,geo,,1.0,7.979975244917258,0.9840400495101654,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJycK5UB3BhkcRwI23zecn-jU:848415,thefork,ChIJycK5UB3BhkcRwI23zecn-jU,848415,False,,[],Siloe Bistrot,Siloe Bistrot,Via Antonio Cesari,Via Antonio Cesari,20162,20162,+393277750894,,siloebistrot.it,,0.9926501303744837,0.4,0.85,MATCH,geo,,1.0,10.499813750737616,0.9790003724985248,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJUUjCi7bHhkcRnFM4XCEBzuw:735474,thefork,ChIJUUjCi7bHhkcRnFM4XCEBzuw,735474,False,,[],Milano Bistrot,Milano Bistrot,Via Carlo Pisacane,Via Carlo Pisacane,20129,20129,+390249532817,,milanobistrot.it,,0.9940972954264969,0.4,0.85,MATCH,geo,,1.0,8.432435105004384,0.9831351297899912,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJW5lGerrHhkcRWrymnJp9SHk:743727,thefork,ChIJW5lGerrHhkcRWrymnJp9SHk,743727,False,,[],Kashima sushi Milano,Kashima,Viale Premuda,Viale Premuda,20129,20129,+390276014665,,kashimamilano.it,,0.996310459656892,0.4,0.85,MATCH,geo,,1.0,5.270771918725627,0.9894584561625488,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJI1bhJg7BhkcRKzTPARefWvc:809229,thefork,ChIJI1bhJg7BhkcRKzTPARefWvc,809229,False,,[],Yi Pin Sushi,Yi Pin Xian Sushi,Via Carlo Farini,Via Carlo Farini,20159,20159,+39026684145,,,,0.9999999999994469,0.4,0.85,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJFbFTSl3FhkcRSzEpc4j4Hho:472721,thefork,ChIJFbFTSl3FhkcRSzEpc4j4Hho,472721,False,,[],Sapori Solari - La Bisteccheria,Sapori Solari - La Bisteccheria,Viale Bligny,Viale Bligny,20136,20136,+393755911965,,saporisolari.com,,0.9894912262540216,0.4,0.85,MATCH,geo,,1.0,15.012533922826268,0.9699749321543475,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJsegPHaHBhkcRLDTEqj0IeN4:813492,thefork,ChIJsegPHaHBhkcRLDTEqj0IeN4,813492,False,,[],Tokyo Station,Tokyo Station,Via Mac Mahon,Via Mac Mahon,20155,20155,+390286896018,,tokyostation.it,,0.9912126934407556,0.4,0.85,MATCH,geo,,1.0,12.553295084634915,0.9748934098307301,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJM9IC8PTDhkcRvAell8mfrFI:846756,thefork,ChIJM9IC8PTDhkcRvAell8mfrFI,846756,False,,[],La Cascina Moncucco,Cascina Moncucco,Via Moncucco,Via Moncucco,20142,20142,+390283413681,,la-cascina-moncucco.eatbu.com/?lang=it,,0.9999922163448457,0.4,0.85,MATCH,geo,,1.0,0.011119507363208379,0.9999777609852736,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJbelnVADDhkcRhz-pxOl2jno:852984,thefork,ChIJbelnVADDhkcRhz-pxOl2jno,852984,False,,[],La Bella Colomba,La Bella Colomba,Via Carlo Torre,Via Carlo Torre,20143,20143,+393455357510,,,,0.9988690556107832,0.4,0.85,MATCH,geo,,1.0,1.6156348417382214,0.9967687303165236,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJM0fePLXGhkcRL2VQ7bq6pms:739824,thefork,ChIJM0fePLXGhkcRL2VQ7bq6pms,739824,False,,[],Tombon,El Tombon de San Marc,Via San Marco,Via S. Marco,20121,20121,+393515137729,,eltombon.it,,0.9792980281328755,0.4,0.85,MATCH,geo,,1.0,11.71710266732075,0.9765657946653585,0.9166666666666667,0.0,0.0,1.0,0.0,MATCH
ChIJDw7TRYbFhkcRjtSBWGkTCVA:831488,thefork,ChIJDw7TRYbFhkcRjtSBWGkTCVA,831488,False,,[],Corno d'Africa,Corno d’Africa,Via Cadibona,Via Cadibona,20137,20137,+390291550866,,social.quandoo.com/en/groups/corno-d-africa-100327,,1.0,0.4,0.85,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ68YhgFjBhkcRb3Bw71LDV94:660997,thefork,ChIJ68YhgFjBhkcRb3Bw71LDV94,660997,False,,[],Le Capannelle,Le Capannelle,Viale Papiniano,Viale Papiniano,20123,20123,+390248003979,,ristorantelecapannelle.it,,0.9967013653839709,0.4,0.85,MATCH,geo,,1.0,4.712335165755848,0.9905753296684883,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJXZX2rajGhkcRNwPKXjDF2eI:837339,thefork,ChIJXZX2rajGhkcRNwPKXjDF2eI,837339,False,,[],Flash,ristorante Flash,Via Bergamini,Via Bergamini,20122,20122,+390258304489,,,,0.9934263278493213,0.4,0.85,MATCH,geo,,1.0,9.390960215255248,0.9812180795694895,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJyfsq8trBhkcRvw_-tKtW4sA:416601,thefork,ChIJyfsq8trBhkcRvw_-tKtW4sA,416601,False,,[],Officina del Riso Marghera,Officina del Riso Marghera,Via Marghera,Via Marghera,20149,20149,+390249709207,,officinadelriso.com/?_gl=1*eg6ete*_up*MQ..*_gs*MQ..&gclid=CjwKCAjwup3HBhAAEiwA7euZukztCImZfpNTvqZPHXqrnsoV-paU0gM6VtGmnproqphxwcSWwYzs9RoCfqcQAvD_BwE&gbraid=0AAAAACcNFZsFgTjKJSlp8a5V8vAW2s--Z,,0.9999999999999031,0.4,0.85,MATCH,geo,,1.0,1.3852640173024582e-10,0.999999999999723,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJRdpYjfjGhkcR3fOCkB5n0jk:46191,thefork,ChIJRdpYjfjGhkcR3fOCkB5n0jk,46191,False,,[],Al Sorriso,Al Sorriso,Via Giuseppe Merzario,Via Giuseppe Merzario,20131,20131,+39022364166,,ristorantealsorriso.com,,0.9999999999994469,0.4,0.85,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ33iLYITHhkcRZfwvsXzA8IE:840382,thefork,ChIJ33iLYITHhkcRZfwvsXzA8IE,840382,False,,[],Altrè Milano - Caffè • Cucina • Cantina,Altrè,Via Gustavo Modena,Via Gustavo Modena,20129,20129,+390236736833,,altremilano.it,,0.9999999999994384,0.4,0.85,MATCH,geo,,1.0,8.021389138713468e-10,0.9999999999983957,1.0,0.0,0.0,1.0,0.0,MATCH
