_id,source,google_id,source_id,is_chain,chain_brand,chain_hardening,google_name,source_name,google_street,source_street,google_postal_code,source_postal_code,google_phone,source_phone,google_website,source_website,score,dmin,dmax,label,block_source,fast_path,name_sim,geo_dist_m,geo_score,street_sim,phone_match,website_match,postal_code_match,cuisine_jaccard,human_label
ChIJZXC3s7_GhkcR6WhMMKQyitY:828187,thefork,ChIJZXC3s7_GhkcR6WhMMKQyitY,828187,False,,[],Gesto Milano,Gesto Milano,Via Giuseppe Sirtori,Via Giuseppe Sirtori,20129,20129,+3902201006,,gestomilano.it,,0.9909828382717085,0.86,0.94,MATCH,geo,,1.0,12.881659611844903,0.9742366807763102,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJI1bhJg7BhkcRKzTPARefWvc:809229,thefork,ChIJI1bhJg7BhkcRKzTPARefWvc,809229,False,,[],Yi Pin Sushi,Yi Pin Xian Sushi,Via Carlo Farini,Via Carlo Farini,20159,20159,+39026684145,,,,0.9999999999994469,0.86,0.94,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJycK5UB3BhkcRwI23zecn-jU:848415,thefork,ChIJycK5UB3BhkcRwI23zecn-jU,848415,False,,[],Siloe Bistrot,Siloe Bistrot,Via Antonio Cesari,Via Antonio Cesari,20162,20162,+393277750894,,siloebistrot.it,,0.9926501303744837,0.86,0.94,MATCH,geo,,1.0,10.499813750737616,0.9790003724985248,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJjfb6XbPHhkcRzJuXE507ra8:803740,thefork,ChIJjfb6XbPHhkcRzJuXE507ra8,803740,False,,[],Lucky star Ristorante Giapponese,Lucky star Ristorante Giapponese,Via Costanza Arconati,Via Costanza Arconati,20135,20135,+39025512620,,,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJpwU8sEzBhkcRTkua4aAQqxg:46726,thefork,ChIJpwU8sEzBhkcRTkua4aAQqxg,46726,False,,[],Il Cestino,Il Cestino,Via Madonnina,Via Madonnina,20121,20121,+390286460146,,ristoranteilcestino.it,,0.996017531111994,0.86,0.94,MATCH,geo,,1.0,5.689241268580076,0.9886215174628399,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ76_VPqLGhkcRSnYd3PF_-AU:301101,thefork,ChIJ76_VPqLGhkcRSnYd3PF_-AU,301101,False,,[],Ristorante Shorai,Shorai,Via Enrico Dandolo,Via Enrico Dandolo,20122,20122,+390255182870,,,,0.9951218568148236,0.86,0.94,MATCH,geo,,1.0,6.968775978823397,0.9860624480423532,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJZ8zoo_vDhkcR0gG1o4lZhHY:354947,thefork,ChIJZ8zoo_vDhkcR0gG1o4lZhHY,354947,False,,[],Casa del Ramen,Casa del Ramen Via Vigevano,Via Vigevano,Via Vigevano,20144,20144,+393337959458,,casadelramen.com,,0.9945139800841786,0.86,0.94,MATCH,geo,,1.0,7.837171308316363,0.9843256573833673,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ5UKXC4rFhkcRYgRhPvW_0WQ:802846,thefork,ChIJ5UKXC4rFhkcRYgRhPvW_0WQ,802846,False,,[],TOURO Churrascaria,Touro Churrascaria,Via Mecenate,Via Mecenate,20138,20138,+393510411715,,touromilano.it,,0.9645256212549355,0.86,0.94,MATCH,geo,,1.0,50.67768392152072,0.8986446321569586,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJNXUGTCDBhkcRpUTfxHlojnU:813050,thefork,ChIJNXUGTCDBhkcRpUTfxHlojnU,813050,False,,[],Ristorante Troisi,Troisi,Viale Luigi Torelli,Viale Luigi Torelli,20158,20158,+390287392892,,ristorantetroisi.it,,0.997464085698899,0.86,0.94,MATCH,geo,,1.0,3.6227347158584937,0.992754530568283,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJy9GuVTHFhkcRPYBjvYcMYsM:844611,thefork,ChIJy9GuVTHFhkcRPYBjvYcMYsM,844611,False,,[],Gòodurie Soresina,Gòodurie Soresina Pta Romana,Via Orobia,Via Orobia,20139,20139,+390289037034,,gooduriesoresina.it,,0.9754245162352746,0.86,0.94,MATCH,geo,,1.0,35.10783394960767,0.9297843321007847,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJMxcWTlHHhkcR35c1F3ol1Rs:840549,thefork,ChIJMxcWTlHHhkcR35c1F3ol1Rs,840549,False,,[],Jinyong Duomo,Jin Yong Duomo,Via Giuseppe Mazzini,Via Giuseppe Mazzini,20123,20123,+39026172699,,jinyongmilano.it,,0.9814814814809284,0.86,0.94,MATCH,geo,,0.9629629629629629,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ14wAjLTBhkcRU9sm3Sy1KDU:576809,thefork,ChIJ14wAjLTBhkcRU9sm3Sy1KDU,576809,False,,[],Caffè Degli Artisti,Caffè degli Artisti,Via San Giovanni sul Muro,Via S. Giovanni sul Muro,20121,20121,+39028053939,,,,0.9863700264015792,0.86,0.94,MATCH,geo,,1.0,10.542819426315358,0.9789143611473693,0.9583333333333333,0.0,0.0,1.0,0.0,MATCH
ChIJ061XRvHDhkcRCpsLGCtSGNE:833520,thefork,ChIJ061XRvHDhkcRCpsLGCtSGNE,833520,False,,[],CROCCA - Milano Via Vigevano,Crocca - Milano Via Vigevano,Via Vigevano,Via Vigevano,20144,20144,+390238239323,,crocca.it/locali/via-vigevano-29-20144-milano-mi,,0.9958094788321562,0.86,0.94,MATCH,geo,,1.0,5.986458811205479,0.9880270823775891,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ4Qem9NXFhkcR1WWdhxQbSAM:664235,thefork,ChIJ4Qem9NXFhkcR1WWdhxQbSAM,664235,False,,[],Ma Che Ce Frega,Ma che ce frega,Corso di Porta Romana,Corso di Porta Romana,20122,20122,+393393190062,,machecefrega.it,,0.996944567842832,0.86,0.94,MATCH,geo,,1.0,4.364903081668481,0.991270193836663,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJLeo-oNLFhkcRf4orACES0Ug:801388,thefork,ChIJLeo-oNLFhkcRf4orACES0Ug,801388,False,,[],Fratelli Torcinelli,Fratelli Torcinelli,Via Lodovico Muratori,Via Lodovico Muratori,20135,20135,+393755336156,,fratellitorcinelli.it,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJTZO5HHrFhkcRFc7pCqT-HBs:628683,thefork,ChIJTZO5HHrFhkcRFc7pCqT-HBs,628683,False,,[],Costa Sigieri - ristorante di pesce - cucina sarda,Costa Sigieri,Via Sigieri,Via Goffredo Sigieri,20135,20135,+390285682152,,costasigieri.it,,0.999999999999903,0.86,0.94,MATCH,geo,,1.0,1.3856162845923312e-10,0.9999999999997229,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJQ35uFxLFhkcR7HI3Io7Uxo4:716993,thefork,ChIJQ35uFxLFhkcR7HI3Io7Uxo4,716993,False,,[],South Garage Bistrot,South Garage Bistrot,Via Privata Eugenio Brizi,Via Privata Eugenio Brizi,20139,20139,+390222223866,,bistrot.southgarage.com,,0.9954183001662912,0.86,0.94,MATCH,geo,,1.0,6.545285476726788,0.9869094290465464,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ8Sqt70vBhkcRALHHHOyA6UM:849515,thefork,ChIJ8Sqt70vBhkcRALHHHOyA6UM,849515,False,,[],Osteria Popolare Pugliese,Osteria Popolare Pugliese,Via Valtellina,Via Valtellina,20159,20159,+393890326499,,osteriapopolarepugliese.com,,0.9677080000054845,0.86,0.94,MATCH,geo,,1.0,46.13142856359361,0.9077371428728128,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJbdAaKlrHhkcRnPA_mUnqP2k:815506,thefork,ChIJbdAaKlrHhkcRnPA_mUnqP2k,815506,False,,[],Casa toro 牛到家,Casa Toro,Via Spadari,Via Spadari,20123,20123,+390238298754,,yikodimsum.com,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJlVm6XlzAhkcR6KJ86YyFek8:416383,thefork,ChIJlVm6XlzAhkcR6KJ86YyFek8,416383,False,,[],Ristorante Pizzeria Garden,Garden,Via Sabatino Lopez,Via Sabatino Lopez,20157,20157,+39023559167,,ristorantepizzeriagarden.it,,0.9968204603629134,0.86,0.94,MATCH,geo,,1.0,4.542199481552206,0.9909156010368956,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJi2oSJDzBhkcRuQx-Nrt0j_w:685359,thefork,ChIJi2oSJDzBhkcRuQx-Nrt0j_w,685359,False,,[],Pizzium - Milano Via Procaccini,Pizzium Milano Via Procaccini,Via Giulio Cesare Procaccini,Via Giulio Cesare Procaccini,20154,20154,+390282955667,,pizzium.com/locali/milano-via-giulio-cesare-procaccini-30,,0.9998429037133593,0.86,0.94,MATCH,geo,,1.0,0.22442326662963946,0.9995511534667407,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ86o_8bLGhkcR4zCyqJjuoBU:301229,thefork,ChIJ86o_8bLGhkcR4zCyqJjuoBU,301229,False,,[],Bauscia,Bauscia,Via dell'Orso,Via dell'Orso,20121,20121,+390289092660,,bausciamilano.com,,0.9869223042086586,0.86,0.94,MATCH,geo,,1.0,18.68242255905916,0.9626351548818817,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ2ROqyBzBhkcR-aiSazXuFNM:856245,thefork,ChIJ2ROqyBzBhkcR-aiSazXuFNM,856245,False,,[],Ristorante Cinese Xiangbalao 香吧佬,香吧佬 Ristorante Xiangbalao,Via Giulio Cesare Procaccini,Via Giulio Cesare Procaccini,20154,20154,+393313041209,,,,0.9999999999994469,0.86,0.94,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJrXdT2aHGhkcRCzvFQ81S8bA:856157,thefork,ChIJrXdT2aHGhkcRCzvFQ81S8bA,856157,False,,[],Rotonda Bistrò,Rotonda Bistrò,Via Enrico Besana,Via Enrico Besana,20122,20122,+393888593490,,rotondabistro.com,,0.9773519496891074,0.86,0.94,MATCH,geo,,1.0,32.35435758698936,0.9352912848260213,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ52f8DH7HhkcREaomZ-cCWFU:584219,thefork,ChIJ52f8DH7HhkcREaomZ-cCWFU,584219,False,,[],Jamm Ja - Pizzeria e Trattoria Napoletana,Jammja - Pizzeria e Trattoria Napoletana,Via Carlo Freguglia,Via Carlo Freguglia,20122,20122,+390296840877,,pizzeria-jammja.it,,0.953035985848097,0.86,0.94,MATCH,geo,,0.9350649350649352,20.709259549100803,0.9585814809017984,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJDSg5Ta7GhkcR8-gJxE9Ss8Q:70685,thefork,ChIJDSg5Ta7GhkcR8-gJxE9Ss8Q,70685,False,,[],Valentino Legend,Valentino Legend,Via Agnello,Via Agnello,20121,20121,+393288452785,,valentinolegend.it,,0.9879124559097058,0.86,0.94,MATCH,geo,,1.0,17.267920128991623,0.9654641597420167,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJDajoWwDHhkcRQ1217EPqARM:821822,thefork,ChIJDajoWwDHhkcRQ1217EPqARM,821822,False,,[],Kasama,Kasama,Via Nicola Antonio Porpora,Via Nicola Antonio Porpora,20131,20131,+393509286150,,instagram.com/tarasa.kasama?igsh=NDk2dDM2N3ZldGoz,,0.9999999999994469,0.86,0.94,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJuQ2-QDnBhkcRnnEzHutEvqI:712795,thefork,ChIJuQ2-QDnBhkcRnnEzHutEvqI,712795,False,,[],Brasita’s Milano,Brasita's Milano,Via Gallarate,Via Gallarate,20151,20151,+393516545385,,,,0.9954179763086609,0.86,0.94,MATCH,geo,,1.0,6.5457481304843625,0.9869085037390313,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJU8ywbwDBhkcRk7tFqYSkiBo:849216,thefork,ChIJU8ywbwDBhkcRk7tFqYSkiBo,849216,False,,[],Shuzuki Ramen,Ristorante SHUZUKI RAMEN,Via Giordano Bruno,Via Giordano Bruno,20154,20154,+393339450405,,,,0.9837543523674747,0.86,0.94,MATCH,geo,,1.0,23.20806804646473,0.9535838639070705,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ-_TIwqfHhkcRMFM8cCQF9mU:812465,thefork,ChIJ-_TIwqfHhkcRMFM8cCQF9mU,812465,False,,[],Middle Bistrot,Middle Bistrot,Via Falcone,Via Falcone,20123,20123,+393803887335,,middlebistrot.com,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJK4a6JufHhkcRcyw8F9w-O8I:825386,thefork,ChIJK4a6JufHhkcRcyw8F9w-O8I,825386,False,,[],Marcovino,Enoteca Marcovino,Via Gian Battista Tiepolo,Via Gian Battista Tiepolo,20129,20129,+390232930133,,marcovino.it,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJt7BM4HLBhkcRvj97Kk7N_Tw:408163,thefork,ChIJt7BM4HLBhkcRvj97Kk7N_Tw,408163,False,,[],Osteria Del Mare,Osteria del Mare L. Cantoni,Via Lodovico Castelvetro,Via Lodovico Castelvetro,20154,20154,+390283963098,,,,0.9999922163442927,0.86,0.94,MATCH,geo,,1.0,0.011119508153296945,0.9999777609836934,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJy9gd8n3HhkcRzYkwGboAofk:756388,thefork,ChIJy9gd8n3HhkcRzYkwGboAofk,756388,False,,[],Caciara,Caciara,Via Alessandro Tadino,Via Alessandro Tadino,20124,20124,+393513428456,,caciaramilano.com/it,,1.0,0.86,0.94,MATCH,geo,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJUzsETiLEhkcR0R59C_pFhEY:843396,thefork,ChIJUzsETiLEhkcR0R59C_pFhEY,843396,False,,[],Barmare,Barmare,Corso Lodi,C.so Lodi,20135,20135,+390236518110,,barmare.it/home,,0.9672832018089965,0.86,0.94,MATCH,geo,,1.0,12.903696663839472,0.9741926066723211,0.8421052631578948,0.0,0.0,1.0,0.0,MATCH
ChIJwZnUpK7GhkcRoya_ZbIQ_nQ:752163,thefork,ChIJwZnUpK7GhkcRoya_ZbIQ_nQ,752163,False,,[],Giacomo Arengario,Da Giacomo - Arengario,Via Guglielmo Marconi,Via Guglielmo Marconi,20123,20123,+390272093814,,giacomomilano.com/location/arengario,,0.9676631742417574,0.86,0.94,MATCH,geo,,1.0,46.195465368917894,0.9076090692621642,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJLSQXhujGhkcR1d6OslbYr4E:54168,thefork,ChIJLSQXhujGhkcR1d6OslbYr4E,54168,False,,[],Amarcord,Amarcord,Viale Abruzzi,Viale Abruzzi,20131,20129,+390229406090,,ristoranteamarcord.net,,0.9764799920683763,0.86,0.94,MATCH,geo,,1.0,33.60001133089087,0.9327999773382183,1.0,0.0,0.0,0.0,0.0,MATCH
ChIJ5Y3LuLXHhkcR-zP7q44H3tk:810253,thefork,ChIJ5Y3LuLXHhkcR-zP7q44H3tk,810253,False,,[],Goccetto,Goccetto,Via Sandro Botticelli,Via Sandro Botticelli,20133,20133,+390249406176,,instagram.com/goccettomilano?igshid=MzRlODBiNWFlZA==,,0.9830147893578935,0.86,0.94,MATCH,geo,,1.0,24.264586631580553,0.9514708267368389,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJ1YrIMmrDhkcRKz7r3CjpYgQ:489995,thefork,ChIJ1YrIMmrDhkcRKz7r3CjpYgQ,489995,False,,[],Particolare Milano,Particolare Milano,Via Gerolamo Tiraboschi,Via Gerolamo Tiraboschi,20135,20135,+390247755016,,particolaremilano.com,,0.9999999999994469,0.86,0.94,MATCH,geo,,1.0,7.900885651219831e-10,0.9999999999984198,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJqX9-OADBhkcRjm1pHybP3cw:829224,thefork,ChIJqX9-OADBhkcRjm1pHybP3cw,829224,False,,[],MICHELANGELO Ristorante Pizzeria,MICHELANGELO Ristorante Pizzeria,Via Trieste,Via Trieste,20146,20146,+390277092324,,social.quandoo.com/en/groups/michelangelo-ristorante-pizzeria-milano-104663,,0.9946992198526413,0.86,0.94,MATCH,geo,,1.0,7.572543067655189,0.9848549138646896,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJW3m4XlzBhkcRbbqDrgy5byI:58757,thefork,ChIJW3m4XlzBhkcRbbqDrgy5byI,58757,False,,[],Kota Radja,Kota Radja,Piazzale Francesco Baracca,Piazzale Baracca,20123,20123,+3902468850,,ristorantecinesekotaradja.it,,0.983768300961215,0.86,0.94,MATCH,geo,,1.0,23.18814148397845,0.9536237170320431,1.0,0.0,0.0,1.0,0.0,MATCH
ChIJbQ4-0zjBhkcRiyQLs-oEf0k:825806,thefork,ChIJbQ4-0zjBhkcRiyQLs-oEf0k,825806,False,,[],B Locale,⁠Poormanger - Milano Sarpi,Via Alfredo Albertini,Via Paolo Sarpi,20154,20154,,,,,0.48961109758057736,0.86,0.94,NON_MATCH,geo,,0.25,86.26986059917516,0.8274602788016496,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJN9pDskzBhkcR78Q9lg3ZHuc:736326,thefork,ChIJN9pDskzBhkcR78Q9lg3ZHuc,736326,False,,[],Cinc,Coraje,Via Marco Formentini,Via Marco Formentini,20121,20121,+390236550257,,cincbrera.it,,0.579451158205847,0.86,0.94,NON_MATCH,geo,,0.2,29.355488277361356,0.9412890234452773,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJubp_C-DBhkcR7OlNKgepPK4:752798,thefork,ChIJubp_C-DBhkcR7OlNKgepPK4,752798,False,,[],Cortile Flora,Gli amici del vino Wine Bar con Pizza,Via Alessandro Volta,Viale Francesco Crispi,20121,20121,+393793626875,,cortileflora.it,,0.431667576127287,0.86,0.94,NON_MATCH,geo,,0.24,146.59734022632463,0.7068053195473507,0.42857142857142855,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ3V2bX67GhkcRLgom_rPDB-Y:832734,thefork,ChIJ3V2bX67GhkcRLgom_rPDB-Y,832734,False,,[],STRAFbar,Ristorante Verso Capitaneo,Via San Raffaele,P.za del Duomo,20121,20121,+390280508715,,straf.it/it/straf-bar,,0.4617412157650742,0.86,0.94,NON_MATCH,geo,,0.2941176470588235,130.8108682347678,0.7383782635304643,0.375,0.0,0.0,1.0,0.0,NON_MATCH
ChIJq25iHnfEhkcRWqqY_2ZlFyc:48829,thefork,ChIJq25iHnfEhkcRWqqY_2ZlFyc,48829,False,,[],Good Morning Panificio Pasticceria,MAISON MILANO DinnerShow - Cena con Spettacolo,Via Lodovico Montegani,Via Montegani 68,20141,20141,+393382376107,,,,0.5863603937078575,0.86,0.94,NON_MATCH,geo,,0.358974358974359,110.87077771430235,0.7782584445713954,0.896551724137931,0.0,0.0,1.0,0.0,NON_MATCH
ChIJWRJ_xPvDhkcRoJc6_mgEQwE:46026,thefork,ChIJWRJ_xPvDhkcRoJc6_mgEQwE,46026,False,,[],Rost Eat,The Meatball Family - Navigli,Via Vigevano,Via Vigevano,20144,20144,+390291637686,,rosteatmilano.it/?utm_source=google&utm_medium=organic&utm_campaign=google%20places,,0.5830319771703804,0.86,0.94,NON_MATCH,geo,,0.2857142857142857,85.46452240966074,0.8290709551806785,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJC-PVYfjGhkcREVal7LutbGc:839179,thefork,ChIJC-PVYfjGhkcREVal7LutbGc,839179,False,,[],Golden Bar,Ramen Shifu Lambrate,Piazza Enrico Bottini,Via Giovanni Pacini,20133,20131,+390270600911,,,,0.4876005203171456,0.86,0.94,NON_MATCH,geo,,0.33333333333333326,137.95163764217293,0.7240967247156542,0.45,0.0,0.0,0.0,0.0,NON_MATCH
ChIJGd8XHGrHhkcR_8GbCWM3HpQ:809805,thefork,ChIJGd8XHGrHhkcR_8GbCWM3HpQ,809805,False,,[],strawberry shortcake bakery,Piazza dei Mestieri,Via Privata Miramare,Via Privata Miramare,20126,20126,,,,,0.5733011084451286,0.86,0.94,NON_MATCH,geo,,0.30434782608695654,112.67543514049942,0.7746491297190011,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJLwRqZz7BhkcREYJQODFNBPM:832540,thefork,ChIJLwRqZz7BhkcREYJQODFNBPM,832540,False,,[],Panificio Artebianca,Enomalico,Via Giulio Cesare Procaccini,Via Giulio Cesare Procaccini,20154,20154,+390234690203,,,,0.6475541321256466,0.86,0.94,NON_MATCH,geo,,0.41379310344827586,84.77488514070176,0.8304502297185965,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJTxncfAzHhkcRyeRggaHZknQ:854820,thefork,ChIJTxncfAzHhkcRyeRggaHZknQ,854820,False,,[],Eppol Pie,Urus,Via Lecco,Via Panfilo Castaldi,20124,20124,+393517280981,,eppolpie.it,,0.35780175811986625,0.86,0.94,NON_MATCH,geo,,0.0,95.99748840019105,0.8080050231996179,0.5,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ3WiTtUDBhkcRYJaY1mrkblU:842661,thefork,ChIJ3WiTtUDBhkcRYJaY1mrkblU,842661,False,,[],Bomaki Sempione - Sushi Bistrò,I Vaccinari Milano - Trattoria e Pinseria Romana,Corso Sempione,Corso Sempione,20154,20145,+390233603346,,bomaki.it,,0.5897469270982463,0.86,0.94,NON_MATCH,geo,,0.32432432432432434,103.45033580559407,0.7930993283888119,1.0,0.0,0.0,0.0,0.0,NON_MATCH
ChIJ1acV4V_BhkcRE6n--iplgqA:832540,thefork,ChIJ1acV4V_BhkcRE6n--iplgqA,832540,False,,[],La ricetta,Enomalico,Via Giulio Cesare Procaccini,Via Giulio Cesare Procaccini,20154,20154,+39023311695,,,,0.6069176596139576,0.86,0.94,NON_MATCH,geo,,0.31578947368421056,72.82439604021091,0.8543512079195782,1.0,0.0,0.0,1.0,0.0,NON_MATCH
ChIJ8_6vYmTBhkcRJf7owWqEeVU:343939,thefork,ChIJ8_6vYmTBhkcRJf7owWqEeVU,343939,False,,[],Pizzeria da Mammà,Pisco cucina di mare,Via L. Cagnola,Via Agostino Bertani,20154,20154,+390238293270,,linktr.ee/pizzeriadamamma?fbclid=PAAaZaxz09GyQWlGAh5sVODsh8toQgii5On2HvJzJdPOEFK6wPLogxTnkMcXk_aem_Ad9LZqzBzOFkDOiAj2Wcn-BPp7p3aY6ZbW9m-YtR2MzhkoyGFnc-Njzo-XUOW23UUtc,,0.5572030046840287,0.86,0.94,NON_MATCH,geo,,0.3783783783783784,91.14909474763189,0.8177018105047362,0.5454545454545454,0.0,0.0,1.0,0.0,NON_MATCH
